city,area,parking_lot_name,day_of_week,time_of_day,is_weekend,is_holiday,weather_condition,temperature_c,traffic_density,distance_from_user_km,vehicle_type,base_price,dynamic_multiplier,final_price,event_nearby,total_slots,occupied_slots,free_slots,slots_free_in_15min,future_bookings_15min,availability_score
Pune,Kharadi,pict_campus,Thursday,16.47,0,0,Clear,17.5,0.46,1.23,bicycle,50.0,1.2,60.0,0,500,357,143,174,45,0.3541
Pune,Hadapsar,amanora_mall,Monday,14.05,0,0,Clear,18.8,0.682,13.57,bicycle,50.0,1.2,60.0,0,800,548,252,301,110,0.1916
Pune,Kharadi,eon_it_park,Wednesday,7.88,0,0,Cloudy,20.5,0.2,12.43,scooter,50.0,0.8,40.0,0,350,83,267,271,119,0.7388
Pune,Kharadi,pict_campus,Sunday,9.6,1,1,Cloudy,34.8,0.638,7.27,motorcycle,50.0,0.8,40.0,0,500,71,429,435,192,0.7714
Pune,Kharadi,eon_it_park,Friday,11.65,0,0,Rainy,28.0,1.0,21.48,motorcycle,50.0,1.8,90.0,0,350,343,7,32,2,0.02
Pune,Magarpatta,seasons_mall,Friday,7.97,0,0,Clear,29.5,0.349,5.77,car,50.0,0.8,40.0,0,600,62,538,544,201,0.8144
Pune,Hadapsar,amanora_mall,Tuesday,7.07,0,0,Rainy,25.7,0.528,16.83,car,50.0,1.2,60.0,0,800,251,549,578,161,0.8064
Pune,Hadapsar,amanora_mall,Wednesday,10.55,0,0,Cloudy,23.8,0.622,0.58,scooter,50.0,1.2,60.0,0,800,518,282,352,44,0.1099
Pune,Kharadi,eon_it_park,Sunday,21.33,1,0,Clear,28.6,0.12,0.78,motorcycle,50.0,0.8,40.0,0,350,45,305,310,77,0.8169
Pune,Kharadi,kharadi_it_park,Monday,20.07,0,0,Clear,16.2,0.489,9.73,car,50.0,0.8,40.0,0,400,86,314,323,102,0.8342
Pune,Magarpatta,seasons_mall,Sunday,8.3,1,0,Clear,34.2,0.825,16.17,motorcycle,50.0,0.8,40.0,0,600,112,488,497,125,0.7561
Pune,Hadapsar,amanora_mall,Friday,8.17,0,0,Rainy,28.6,1.0,10.16,car,50.0,1.8,90.0,0,800,784,16,113,6,0.02
Pune,Magarpatta,seasons_mall,Monday,7.32,0,0,Clear,26.1,0.309,3.42,scooter,50.0,0.8,40.0,0,600,109,491,504,118,0.6969
Pune,Kharadi,kharadi_it_park,Sunday,14.12,1,1,Cloudy,32.7,0.609,24.11,motorcycle,50.0,1.04,52.0,1,400,81,319,329,111,0.8781
Pune,Kharadi,eon_it_park,Monday,7.42,0,0,Cloudy,31.9,0.261,19.26,car,50.0,0.8,40.0,0,350,55,295,302,64,0.7608
Pune,Kharadi,eon_it_park,Monday,17.6,0,0,Clear,25.8,0.756,17.84,motorcycle,50.0,1.2,60.0,0,350,244,106,132,27,0.2881
Pune,Magarpatta,seasons_mall,Wednesday,8.48,0,0,Clear,19.9,0.884,0.62,car,50.0,1.0,50.0,0,600,274,326,360,83,0.4279
Pune,Hadapsar,amanora_mall,Friday,6.32,0,0,Cloudy,34.4,0.113,17.86,motorcycle,50.0,0.8,40.0,0,800,183,617,631,153,0.8809
Pune,Magarpatta,seasons_mall,Monday,7.63,0,0,Rainy,30.2,0.555,2.52,scooter,50.0,0.96,48.0,0,600,151,449,460,142,0.7754
Pune,Kharadi,kharadi_it_park,Saturday,8.25,1,0,Cloudy,20.5,0.836,22.41,motorcycle,50.0,1.56,78.0,1,400,301,99,136,15,0.2861
Pune,Kharadi,kharadi_it_park,Friday,7.05,0,0,Cloudy,17.7,0.136,5.04,scooter,50.0,0.8,40.0,0,400,83,317,321,116,0.6952
Pune,Kharadi,eon_it_park,Tuesday,15.9,0,0,Cloudy,29.2,0.644,8.11,motorcycle,50.0,1.5,75.0,0,350,326,24,50,8,0.0509
Pune,Kharadi,pict_campus,Tuesday,7.2,0,0,Rainy,26.8,0.777,2.9,car,50.0,0.96,48.0,0,500,143,357,377,64,0.679
Pune,Hadapsar,amanora_mall,Monday,11.22,0,0,Cloudy,30.2,0.489,20.44,scooter,50.0,1.2,60.0,0,800,562,238,310,51,0.3307
Pune,Kharadi,eon_it_park,Saturday,12.78,1,0,Clear,24.7,0.722,4.42,car,50.0,1.0,50.0,0,350,126,224,239,89,0.7115
Pune,Kharadi,eon_it_park,Friday,13.58,0,0,Clear,34.8,0.692,11.29,car,50.0,1.5,75.0,0,350,343,7,39,1,0.1477
Pune,Kharadi,pict_campus,Friday,18.6,0,0,Rainy,27.8,1.0,7.9,car,50.0,1.44,72.0,0,500,301,199,238,66,0.4724
Pune,Magarpatta,seasons_mall,Thursday,19.7,0,0,Clear,25.3,0.874,9.86,car,50.0,1.0,50.0,0,600,209,391,405,98,0.6995
Pune,Hadapsar,amanora_mall,Saturday,21.02,1,0,Cloudy,33.3,0.358,13.05,car,50.0,1.04,52.0,1,800,55,745,751,215,0.8916
Pune,Kharadi,eon_it_park,Monday,9.6,0,0,Cloudy,26.9,0.928,20.65,motorcycle,50.0,1.95,97.5,1,350,343,7,41,2,0.02
Pune,Magarpatta,seasons_mall,Monday,7.63,0,0,Cloudy,25.2,0.323,7.61,motorcycle,50.0,0.8,40.0,0,600,47,553,557,232,0.7978
Pune,Hadapsar,amanora_mall,Friday,16.83,0,0,Cloudy,25.6,0.759,12.37,scooter,50.0,1.2,60.0,0,800,558,242,305,91,0.2187
Pune,Kharadi,kharadi_it_park,Wednesday,6.57,0,1,Clear,41.2,0.21,5.53,motorcycle,50.0,0.8,40.0,0,400,20,380,381,126,0.8158
Pune,Kharadi,pict_campus,Sunday,22.38,1,1,Cloudy,24.4,0.211,1.98,motorcycle,50.0,0.8,40.0,0,500,25,475,477,122,0.8865
Pune,Magarpatta,seasons_mall,Friday,14.15,0,0,Rainy,30.1,1.0,1.71,car,50.0,1.2,60.0,0,600,306,294,330,58,0.6073
Pune,Kharadi,pict_campus,Wednesday,8.5,0,0,Clear,25.9,0.744,22.32,motorcycle,50.0,1.5,75.0,0,500,490,10,62,3,0.02
Pune,Magarpatta,seasons_mall,Tuesday,19.47,0,0,Clear,22.8,0.903,1.71,car,50.0,0.8,40.0,0,600,167,433,446,179,0.772
Pune,Kharadi,kharadi_it_park,Thursday,18.87,0,0,Cloudy,27.6,0.648,12.12,motorcycle,50.0,1.2,60.0,0,400,269,131,166,55,0.2903
Pune,Kharadi,pict_campus,Friday,21.45,0,0,Cloudy,30.5,0.157,18.73,car,50.0,0.8,40.0,0,500,74,426,431,100,0.8324
Pune,Kharadi,eon_it_park,Wednesday,8.3,0,0,Cloudy,19.9,0.81,12.39,car,50.0,1.5,75.0,0,350,336,14,31,3,0.0594
Pune,Magarpatta,seasons_mall,Saturday,21.22,1,1,Cloudy,29.5,0.224,23.39,scooter,50.0,0.8,40.0,0,600,30,570,572,114,0.98
Pune,Kharadi,eon_it_park,Monday,15.92,0,0,Cloudy,26.7,0.782,19.18,car,50.0,1.95,97.5,1,350,343,7,24,2,0.0991
Pune,Kharadi,pict_campus,Wednesday,7.75,0,0,Rainy,24.8,0.404,14.46,motorcycle,50.0,1.2,60.0,0,500,174,326,346,138,0.5612
Pune,Hadapsar,amanora_mall,Tuesday,6.13,0,0,Cloudy,25.5,0.136,16.04,car,50.0,0.8,40.0,0,800,221,579,598,165,0.7315
Pune,Hadapsar,amanora_mall,Sunday,10.0,1,0,Cloudy,21.2,0.87,11.73,motorcycle,50.0,1.0,50.0,0,800,255,545,565,149,0.5
Pune,Kharadi,eon_it_park,Thursday,7.37,0,0,Cloudy,24.4,0.387,4.67,car,50.0,1.0,50.0,0,350,106,244,251,60,0.736
Pune,Hadapsar,amanora_mall,Friday,13.93,0,0,Cloudy,25.5,0.637,17.14,motorcycle,50.0,1.2,60.0,0,800,522,278,340,66,0.4736
Pune,Kharadi,pict_campus,Wednesday,14.88,0,0,Rainy,25.0,0.83,14.88,scooter,50.0,1.8,90.0,0,500,490,10,75,3,0.02
Pune,Kharadi,eon_it_park,Thursday,7.77,0,0,Cloudy,40.4,0.313,19.69,car,50.0,1.0,50.0,0,350,112,238,249,89,0.8205
Pune,Magarpatta,seasons_mall,Saturday,22.02,1,0,Cloudy,35.9,0.1,18.93,motorcycle,50.0,0.8,40.0,0,600,79,521,532,155,0.8142
Pune,Kharadi,eon_it_park,Monday,6.3,0,0,Cloudy,31.5,0.11,24.63,car,50.0,1.3,65.0,1,350,120,230,238,35,0.7755
Pune,Hadapsar,amanora_mall,Sunday,17.07,1,0,Clear,30.0,0.834,2.16,motorcycle,50.0,0.8,40.0,0,800,137,663,672,202,0.8207
Pune,Magarpatta,seasons_mall,Friday,9.27,0,0,Clear,34.2,0.944,16.25,car,50.0,1.2,60.0,0,600,366,234,257,96,0.415
Pune,Kharadi,eon_it_park,Monday,22.17,0,0,Cloudy,24.3,0.156,20.77,car,50.0,0.8,40.0,0,350,94,256,265,103,0.7352
Pune,Hadapsar,amanora_mall,Saturday,22.28,1,0,Clear,33.0,0.159,0.86,car,50.0,0.8,40.0,0,800,80,720,730,309,0.8323
Pune,Kharadi,eon_it_park,Thursday,19.88,0,0,Rainy,29.2,1.0,2.15,car,50.0,1.44,72.0,0,350,245,105,118,34,0.3824
Pune,Kharadi,pict_campus,Thursday,12.85,0,0,Cloudy,30.6,0.468,12.32,car,50.0,1.95,97.5,1,500,490,10,75,3,0.02
Pune,Kharadi,pict_campus,Sunday,7.77,1,0,Cloudy,25.1,0.175,9.91,car,50.0,0.8,40.0,0,500,87,413,419,91,0.8276
Pune,Magarpatta,seasons_mall,Saturday,9.63,1,0,Clear,30.0,0.818,19.99,motorcycle,50.0,1.3,65.0,1,600,210,390,405,147,0.6011
Pune,Kharadi,kharadi_it_park,Tuesday,20.38,0,0,Clear,26.0,0.467,17.4,scooter,50.0,1.0,50.0,0,400,125,275,289,76,0.6725
Pune,Kharadi,eon_it_park,Saturday,20.77,1,0,Cloudy,28.3,0.315,6.78,car,50.0,0.8,40.0,0,350,54,296,302,98,0.7782
Pune,Kharadi,pict_campus,Monday,19.35,0,0,Cloudy,28.5,0.882,18.03,scooter,50.0,1.0,50.0,0,500,233,267,280,61,0.6906
Pune,Kharadi,pict_campus,Tuesday,21.07,0,0,Clear,28.6,0.1,2.09,motorcycle,50.0,0.8,40.0,0,500,107,393,401,124,0.866
Pune,Kharadi,eon_it_park,Tuesday,22.97,0,0,Clear,24.8,0.1,19.21,car,50.0,0.8,40.0,0,350,66,284,288,87,0.677
Pune,Kharadi,kharadi_it_park,Friday,12.1,0,0,Cloudy,26.2,0.522,19.27,car,50.0,1.5,75.0,0,400,349,51,90,13,0.0475
Pune,Kharadi,kharadi_it_park,Friday,11.02,0,0,Cloudy,30.2,0.468,3.67,scooter,50.0,1.5,75.0,0,400,350,50,90,10,0.1307
Pune,Kharadi,kharadi_it_park,Saturday,12.17,1,0,Cloudy,16.6,0.721,22.4,car,50.0,1.0,50.0,0,400,165,235,252,98,0.5024
Pune,Magarpatta,seasons_mall,Tuesday,13.68,0,1,Clear,27.7,0.41,1.43,car,50.0,0.8,40.0,0,600,48,552,555,144,0.98
Pune,Hadapsar,amanora_mall,Monday,11.65,0,0,Rainy,25.4,0.814,3.27,car,50.0,1.44,72.0,0,800,626,174,213,49,0.1774
Pune,Magarpatta,seasons_mall,Wednesday,21.38,0,0,Rainy,27.4,0.338,9.74,car,50.0,0.96,48.0,0,600,122,478,494,130,0.6909
Pune,Kharadi,eon_it_park,Tuesday,13.95,0,1,Cloudy,34.1,0.76,20.84,scooter,50.0,0.8,40.0,0,350,69,281,290,55,0.9414
Pune,Hadapsar,amanora_mall,Thursday,21.18,0,0,Cloudy,28.9,0.116,4.58,scooter,50.0,1.3,65.0,1,800,279,521,539,178,0.6951
Pune,Kharadi,eon_it_park,Sunday,6.1,1,0,Rainy,25.0,0.333,2.01,bicycle,50.0,1.25,62.4,1,350,43,307,310,70,0.8482
Pune,Kharadi,eon_it_park,Saturday,9.2,1,0,Rainy,27.7,0.953,15.78,car,50.0,1.2,60.0,0,350,156,194,206,83,0.5372
Pune,Kharadi,pict_campus,Monday,19.83,0,0,Cloudy,27.0,0.755,4.88,bicycle,50.0,1.0,50.0,0,500,236,264,276,47,0.5749
Pune,Kharadi,eon_it_park,Saturday,7.28,1,0,Rainy,29.8,0.602,6.57,motorcycle,50.0,0.96,48.0,0,350,49,301,304,113,0.9572
Pune,Magarpatta,seasons_mall,Saturday,15.8,1,0,Cloudy,24.1,0.727,2.09,scooter,50.0,1.0,50.0,0,600,180,420,435,156,0.7883
Pune,Hadapsar,amanora_mall,Sunday,18.33,1,0,Cloudy,31.6,0.767,8.02,scooter,50.0,0.8,40.0,0,800,101,699,712,283,0.98
Pune,Hadapsar,amanora_mall,Sunday,11.43,1,0,Rainy,28.0,0.97,23.64,scooter,50.0,1.2,60.0,0,800,306,494,510,106,0.632
Pune,Magarpatta,seasons_mall,Sunday,11.27,1,0,Rainy,29.6,0.984,16.69,scooter,50.0,0.96,48.0,0,600,134,466,481,177,0.6294
Pune,Hadapsar,amanora_mall,Wednesday,20.83,0,0,Cloudy,20.0,0.183,0.74,car,50.0,0.8,40.0,0,800,73,727,731,120,0.98
Pune,Kharadi,kharadi_it_park,Friday,17.95,0,0,Cloudy,41.0,0.762,22.0,motorcycle,50.0,1.2,60.0,0,400,273,127,152,28,0.4329
Pune,Kharadi,eon_it_park,Saturday,12.32,1,0,Rainy,29.7,1.0,15.55,car,50.0,1.2,60.0,0,350,134,216,230,64,0.6367
Pune,Kharadi,eon_it_park,Thursday,16.38,0,0,Clear,21.3,0.681,16.18,car,50.0,1.5,75.0,0,350,283,67,88,10,0.2029
Pune,Kharadi,eon_it_park,Monday,20.37,0,0,Clear,30.4,0.254,22.44,car,50.0,0.8,40.0,0,350,98,252,258,41,0.7498
Pune,Kharadi,kharadi_it_park,Thursday,22.3,0,0,Cloudy,26.4,0.319,21.26,bicycle,50.0,0.8,40.0,0,400,67,333,341,93,0.832
Pune,Kharadi,kharadi_it_park,Friday,19.82,0,0,Clear,25.0,0.601,19.74,motorcycle,50.0,1.95,97.5,1,400,392,8,33,2,0.0819
Pune,Magarpatta,seasons_mall,Friday,22.37,0,0,Clear,36.0,0.349,1.07,scooter,50.0,0.8,40.0,0,600,95,505,515,88,0.8323
Pune,Kharadi,eon_it_park,Thursday,13.6,0,0,Rainy,27.0,0.782,5.14,scooter,50.0,1.8,90.0,0,350,343,7,36,2,0.0815
Pune,Hadapsar,amanora_mall,Sunday,6.15,1,0,Rainy,24.1,0.569,2.6,motorcycle,50.0,0.96,48.0,0,800,67,733,741,248,0.8932
Pune,Magarpatta,seasons_mall,Monday,7.12,0,0,Clear,16.2,0.189,1.7,motorcycle,50.0,0.8,40.0,0,600,30,570,573,130,0.8821
Pune,Magarpatta,seasons_mall,Wednesday,22.38,0,0,Cloudy,39.6,0.1,20.32,car,50.0,0.8,40.0,0,600,116,484,499,177,0.9165
Pune,Kharadi,kharadi_it_park,Monday,6.28,0,0,Rainy,31.9,0.32,8.17,motorcycle,50.0,0.96,48.0,0,400,81,319,325,61,0.6721
Pune,Hadapsar,amanora_mall,Sunday,18.95,1,0,Cloudy,29.8,0.698,3.32,car,50.0,0.8,40.0,0,800,218,582,596,100,0.709
Pune,Hadapsar,amanora_mall,Saturday,7.73,1,0,Cloudy,31.5,0.417,13.12,scooter,50.0,0.8,40.0,0,800,40,760,764,252,0.98
Pune,Magarpatta,seasons_mall,Monday,8.83,0,0,Cloudy,16.8,0.957,7.1,car,50.0,1.2,60.0,0,600,476,124,172,44,0.2239
Pune,Hadapsar,amanora_mall,Tuesday,16.62,0,0,Cloudy,29.7,0.736,19.76,motorcycle,50.0,1.2,60.0,0,800,564,236,314,62,0.2803
Pune,Kharadi,pict_campus,Tuesday,15.03,0,0,Cloudy,31.0,0.496,10.9,scooter,50.0,1.95,97.5,1,500,490,10,56,2,0.02
Pune,Hadapsar,amanora_mall,Sunday,8.47,1,0,Rainy,30.4,1.0,6.44,scooter,50.0,1.2,60.0,0,800,299,501,517,88,0.4183
Pune,Kharadi,kharadi_it_park,Thursday,7.15,0,0,Cloudy,28.0,0.171,1.01,car,50.0,0.8,40.0,0,400,53,347,353,72,0.7304
Pune,Kharadi,pict_campus,Monday,16.05,0,0,Cloudy,29.9,0.738,6.53,motorcycle,50.0,1.5,75.0,0,500,442,58,87,23,0.1651
Pune,Kharadi,pict_campus,Wednesday,11.2,0,0,Clear,28.2,0.584,22.79,scooter,50.0,1.95,97.5,1,500,490,10,59,2,0.02
Pune,Hadapsar,amanora_mall,Monday,13.37,0,1,Cloudy,26.1,0.599,19.19,scooter,50.0,0.8,40.0,0,800,139,661,672,227,0.9692
Pune,Kharadi,pict_campus,Saturday,18.12,1,0,Cloudy,23.9,0.933,16.98,motorcycle,50.0,0.8,40.0,0,500,62,438,445,180,0.9745
Pune,Kharadi,kharadi_it_park,Saturday,20.03,1,0,Clear,20.5,0.377,5.31,car,50.0,1.04,52.0,1,400,84,316,320,115,0.6489
Pune,Hadapsar,amanora_mall,Saturday,22.5,1,0,Cloudy,27.9,0.317,9.08,car,50.0,0.8,40.0,0,800,45,755,760,257,0.8198
Pune,Kharadi,pict_campus,Wednesday,21.37,0,0,Cloudy,33.0,0.319,15.07,scooter,50.0,1.04,52.0,1,500,126,374,382,164,0.6163
Pune,Hadapsar,amanora_mall,Wednesday,16.2,0,0,Rainy,25.3,0.992,16.16,scooter,50.0,1.8,90.0,0,800,697,103,144,23,0.1718
Pune,Kharadi,kharadi_it_park,Sunday,8.85,1,0,Clear,20.8,0.886,6.74,car,50.0,1.0,50.0,0,400,149,251,262,111,0.4606
Pune,Hadapsar,amanora_mall,Wednesday,19.3,0,0,Clear,27.0,0.71,17.09,scooter,50.0,1.0,50.0,0,800,314,486,510,112,0.694
Pune,Kharadi,pict_campus,Sunday,22.35,1,0,Cloudy,28.6,0.232,17.78,car,50.0,0.8,40.0,0,500,25,475,477,74,0.98
Pune,Hadapsar,amanora_mall,Monday,20.12,0,0,Cloudy,27.3,0.366,12.51,car,50.0,0.8,40.0,0,800,96,704,717,268,0.9307
Pune,Kharadi,kharadi_it_park,Tuesday,15.2,0,0,Cloudy,16.3,0.656,6.62,scooter,50.0,1.95,97.5,1,400,392,8,28,1,0.1605
Pune,Kharadi,pict_campus,Sunday,20.82,1,0,Cloudy,29.5,0.317,17.75,motorcycle,50.0,0.8,40.0,0,500,27,473,474,112,0.872
Pune,Kharadi,eon_it_park,Tuesday,14.08,0,0,Cloudy,31.3,0.477,10.87,motorcycle,50.0,1.5,75.0,0,350,325,25,55,5,0.0576
Pune,Kharadi,kharadi_it_park,Saturday,13.73,1,0,Cloudy,27.0,0.555,21.3,scooter,50.0,1.0,50.0,0,400,179,221,238,89,0.4416
Pune,Hadapsar,amanora_mall,Thursday,7.22,0,0,Clear,22.0,0.134,15.02,motorcycle,50.0,0.8,40.0,0,800,201,599,617,153,0.7348
Pune,Kharadi,eon_it_park,Monday,18.08,0,0,Cloudy,37.0,0.881,4.94,scooter,50.0,1.0,50.0,0,350,188,162,175,61,0.6502
Pune,Magarpatta,seasons_mall,Thursday,10.75,0,0,Cloudy,33.7,0.848,24.67,car,50.0,1.2,60.0,0,600,371,229,257,75,0.2068
Pune,Hadapsar,amanora_mall,Thursday,14.67,0,0,Cloudy,29.6,0.667,7.3,motorcycle,50.0,1.2,60.0,0,800,527,273,317,95,0.289
Pune,Hadapsar,amanora_mall,Saturday,20.35,1,0,Cloudy,15.1,0.19,12.69,motorcycle,50.0,0.8,40.0,0,800,64,736,739,160,0.9502
Pune,Kharadi,kharadi_it_park,Monday,14.28,0,0,Rainy,29.4,0.836,7.28,scooter,50.0,1.8,90.0,0,400,392,8,32,2,0.1471
Pune,Hadapsar,amanora_mall,Saturday,20.75,1,1,Clear,32.9,0.378,2.39,car,50.0,0.8,40.0,0,800,74,726,731,215,0.9173
Pune,Kharadi,pict_campus,Monday,11.58,0,0,Cloudy,30.4,0.612,20.71,motorcycle,50.0,1.2,60.0,0,500,388,112,162,37,0.3172
Pune,Kharadi,eon_it_park,Thursday,6.72,0,0,Cloudy,26.7,0.259,23.5,car,50.0,0.8,40.0,0,350,97,253,262,102,0.804
Pune,Kharadi,pict_campus,Sunday,22.33,1,0,Cloudy,27.7,0.363,7.12,motorcycle,50.0,0.8,40.0,0,500,27,473,474,134,0.98
Pune,Magarpatta,seasons_mall,Saturday,13.05,1,0,Cloudy,28.5,0.407,23.09,bicycle,50.0,1.0,50.0,0,600,192,408,427,123,0.5633
Pune,Kharadi,eon_it_park,Tuesday,14.5,0,0,Rainy,31.4,0.803,14.08,car,50.0,1.8,90.0,0,350,343,7,48,2,0.1068
Pune,Kharadi,kharadi_it_park,Tuesday,19.17,0,0,Cloudy,41.4,0.625,12.72,car,50.0,1.2,60.0,0,400,282,118,154,23,0.2484
Pune,Kharadi,kharadi_it_park,Tuesday,7.17,0,0,Rainy,32.0,0.634,17.48,motorcycle,50.0,1.2,60.0,0,400,131,269,286,64,0.6015
Pune,Kharadi,kharadi_it_park,Saturday,14.65,1,0,Cloudy,32.3,0.611,5.64,car,50.0,1.0,50.0,0,400,162,238,258,60,0.4829
Pune,Hadapsar,amanora_mall,Thursday,10.6,0,0,Rainy,31.6,1.0,8.89,motorcycle,50.0,1.8,90.0,0,800,764,36,128,12,0.02
Pune,Magarpatta,seasons_mall,Sunday,17.6,1,0,Clear,22.7,0.608,0.91,motorcycle,50.0,0.8,40.0,0,600,94,506,519,179,0.9587
Pune,Kharadi,eon_it_park,Wednesday,17.03,0,0,Cloudy,18.5,0.772,16.35,scooter,50.0,1.0,50.0,0,350,193,157,181,29,0.5541
Pune,Kharadi,pict_campus,Monday,7.22,0,0,Rainy,25.7,0.615,22.23,car,50.0,0.96,48.0,0,500,90,410,420,96,0.8723
Pune,Kharadi,kharadi_it_park,Saturday,20.25,1,0,Rainy,27.8,0.784,5.9,car,50.0,0.96,48.0,0,400,21,379,380,88,0.98
Pune,Magarpatta,seasons_mall,Thursday,21.52,0,0,Cloudy,26.3,0.1,0.92,motorcycle,50.0,0.8,40.0,0,600,104,496,504,162,0.8442
Pune,Magarpatta,seasons_mall,Wednesday,9.27,0,0,Cloudy,25.2,0.758,1.79,car,50.0,1.0,50.0,0,600,278,322,345,132,0.4626
Pune,Kharadi,pict_campus,Sunday,10.58,1,0,Cloudy,29.5,0.855,7.52,car,50.0,1.0,50.0,0,500,183,317,334,97,0.5969
Pune,Kharadi,eon_it_park,Saturday,14.7,1,0,Rainy,30.7,0.825,20.55,car,50.0,1.2,60.0,0,350,170,180,203,66,0.6536
Pune,Kharadi,pict_campus,Friday,19.13,0,0,Clear,27.2,0.849,17.44,motorcycle,50.0,1.0,50.0,0,500,255,245,273,47,0.612
Pune,Hadapsar,amanora_mall,Thursday,15.65,0,0,Rainy,31.3,0.719,0.99,motorcycle,50.0,1.44,72.0,0,800,611,189,243,48,0.1485
Pune,Magarpatta,seasons_mall,Thursday,21.77,0,0,Cloudy,31.9,0.1,15.89,car,50.0,0.8,40.0,0,600,46,554,560,98,0.7937
Pune,Magarpatta,seasons_mall,Monday,9.25,0,0,Cloudy,25.0,0.84,15.63,car,50.0,1.2,60.0,0,600,446,154,194,60,0.1699
Pune,Kharadi,eon_it_park,Tuesday,6.92,0,0,Cloudy,18.7,0.373,17.68,bicycle,50.0,1.0,50.0,0,350,110,240,255,39,0.7525
Pune,Magarpatta,seasons_mall,Thursday,22.38,0,0,Clear,31.4,0.181,13.6,scooter,50.0,0.8,40.0,0,600,92,508,519,166,0.8046
Pune,Kharadi,pict_campus,Friday,9.85,0,0,Cloudy,32.9,0.917,8.24,car,50.0,1.5,75.0,0,500,490,10,44,4,0.0268
Pune,Magarpatta,seasons_mall,Saturday,9.93,1,0,Clear,18.1,0.833,16.54,car,50.0,0.8,40.0,0,600,173,427,451,188,0.4688
Pune,Kharadi,pict_campus,Wednesday,16.62,0,0,Cloudy,21.5,0.515,14.14,motorcycle,50.0,1.2,60.0,0,500,395,105,144,29,0.0612
Pune,Hadapsar,amanora_mall,Friday,15.52,0,0,Cloudy,16.4,0.65,17.31,scooter,50.0,1.95,97.5,1,800,784,16,84,6,0.1674
Pune,Kharadi,kharadi_it_park,Monday,20.0,0,0,Clear,26.9,0.301,1.52,motorcycle,50.0,0.8,40.0,0,400,119,281,295,74,0.5543
Pune,Hadapsar,amanora_mall,Tuesday,19.63,0,0,Rainy,28.0,0.957,3.98,motorcycle,50.0,1.2,60.0,0,800,406,394,442,92,0.5338
Pune,Magarpatta,seasons_mall,Wednesday,22.63,0,0,Clear,25.6,0.359,23.28,motorcycle,50.0,1.04,52.0,1,600,153,447,469,194,0.6403
Pune,Kharadi,eon_it_park,Saturday,13.63,1,0,Cloudy,29.5,0.704,16.96,car,50.0,0.8,40.0,0,350,95,255,260,96,0.694
Pune,Kharadi,pict_campus,Sunday,12.45,1,0,Cloudy,35.7,0.548,17.21,car,50.0,1.0,50.0,0,500,163,337,355,129,0.6658
Pune,Kharadi,kharadi_it_park,Monday,7.83,0,0,Clear,20.7,0.292,23.98,scooter,50.0,1.0,50.0,0,400,126,274,284,112,0.712
Pune,Kharadi,kharadi_it_park,Monday,16.2,0,0,Rainy,30.7,0.865,19.81,car,50.0,1.8,90.0,0,400,392,8,57,2,0.1384
Pune,Kharadi,kharadi_it_park,Friday,20.25,0,0,Rainy,27.0,0.584,7.54,motorcycle,50.0,0.96,48.0,0,400,116,284,299,119,0.6723
Pune,Hadapsar,amanora_mall,Friday,18.97,0,0,Rainy,27.0,0.961,23.99,motorcycle,50.0,1.2,60.0,0,800,412,388,421,148,0.6901
Pune,Hadapsar,amanora_mall,Saturday,15.87,1,0,Rainy,27.6,1.0,3.6,motorcycle,50.0,0.96,48.0,0,800,223,577,604,199,0.6646
Pune,Hadapsar,amanora_mall,Tuesday,12.15,0,0,Clear,26.8,0.553,12.34,bicycle,50.0,1.2,60.0,0,800,616,184,239,59,0.3289
Pune,Magarpatta,seasons_mall,Thursday,6.52,0,0,Cloudy,41.6,0.116,22.33,car,50.0,0.8,40.0,0,600,44,556,560,237,0.8684
Pune,Kharadi,eon_it_park,Tuesday,6.97,0,0,Clear,36.6,0.1,2.5,car,50.0,1.0,50.0,0,350,106,244,258,42,0.8418
Pune,Kharadi,eon_it_park,Friday,18.42,0,0,Clear,15.3,0.686,13.14,car,50.0,1.2,60.0,0,350,211,139,162,22,0.4854
Pune,Hadapsar,amanora_mall,Wednesday,10.58,0,0,Cloudy,25.1,0.991,13.02,bicycle,50.0,1.2,60.0,0,800,610,190,254,76,0.2566
Pune,Hadapsar,amanora_mall,Tuesday,14.95,0,0,Clear,27.3,0.623,15.19,scooter,50.0,1.2,60.0,0,800,578,222,252,55,0.2483
Pune,Kharadi,kharadi_it_park,Wednesday,14.3,0,0,Cloudy,31.3,0.427,4.84,car,50.0,1.5,75.0,0,400,390,10,47,1,0.02
Pune,Kharadi,kharadi_it_park,Tuesday,12.57,0,0,Clear,25.3,0.605,9.84,motorcycle,50.0,1.5,75.0,0,400,367,33,71,6,0.1399
Pune,Hadapsar,amanora_mall,Friday,6.87,0,0,Cloudy,31.3,0.265,13.23,car,50.0,0.8,40.0,0,800,206,594,620,239,0.5987
Pune,Kharadi,eon_it_park,Thursday,18.88,0,0,Rainy,25.1,1.0,18.47,motorcycle,50.0,1.44,72.0,0,350,217,133,154,28,0.5985
Pune,Hadapsar,amanora_mall,Sunday,8.8,1,0,Cloudy,26.9,0.862,21.16,car,50.0,1.0,50.0,0,800,345,455,474,128,0.5441
Pune,Kharadi,kharadi_it_park,Friday,8.4,0,0,Clear,20.6,0.651,4.58,scooter,50.0,1.5,75.0,0,400,392,8,55,2,0.02
